成绩序号	玩家名字	铺面ID	RANK状态	完成状态	原分数	原pp	新分数	新pp
638	卡狗商城	209576	2	True	5974173	329.323	5974173	329.3227233886719
639	我去要饭	0	-1	False	175190	0.0	175190	0
641	秘制小汉堡	0	-1	True	1121745	0.0	1121745	0
642	卡狗商城	0	-1	False	6854594	0.0	6854594	0
644	卡狗商城	1911308	2	False	383829	0.0	383829	0
645	Inazuma永遠的神	0	-1	False	24266	0.0	24266	0
646	我去要饭	0	-1	True	19850620	0.0	19850620	0
647	卡狗商城	0	-1	False	19838472	0.0	19838472	0
648	Inazuma永遠的神	0	-1	False	90263132	0.0	90263132	0
649	卡狗商城	0	-1	False	4095070	0.0	4095070	0
650	Inazuma永遠的神	0	-1	False	330612	0.0	330612	0
651	卡狗商城	0	-1	False	2625745	0.0	2625745	0
652	卡狗商城	0	-1	False	382329	0.0	382329	0
653	Inazuma永遠的神	0	-1	True	16077086	0.0	16077086	0
654	卡狗商城	0	-1	False	2010230	0.0	2010230	0
655	我去要饭	1808605	5	False	8028845	0.0	8028845	0
656	Inazuma永遠的神	1483638	0	False	143224	0.0	143224	0
657	卡狗商城	1623092	2	False	4813468	0.0	4813468	0
658	Inazuma永遠的神	1483638	0	False	880598	0.0	880598	0
659	Inazuma永遠的神	1483638	0	False	135604	0.0	135604	0
660	卡狗商城	1623092	2	True	4802496	458.619	4802496	458.6193542480469
661	卡狗商城	1623093	2	False	2080115	0.0	2080115	0
662	Inazuma永遠的神	1483638	0	False	1440386	0.0	1440386	0
663	卡狗商城	1623093	2	False	120070	0.0	120070	0
664	我去要饭	1621319	2	False	14921770	0.0	14921770	0
665	卡狗商城	1623093	2	True	3530301	462.554	3530301	462.5542297363281
666	卡狗商城	1621068	2	False	559370	0.0	559370	0
667	一起打饭	836907	2	False	4952600	0.0	4952600	0
668	Inazuma永遠的神	155743	0	False	12436	0.0	12436	0
669	卡狗商城	0	-1	False	48441	0.0	48441	0
670	Inazuma永遠的神	155743	0	False	86482	0.0	86482	0
671	Inazuma永遠的神	0	-1	False	14538	0.0	14538	0
672	Inazuma永遠的神	0	-1	False	1343390	0.0	1343390	0
673	卡狗商城	2118443	2	True	4687811	494.882	4687811	494.8822937011719
674	Inazuma永遠的神	0	-1	False	750088	0.0	750088	0
675	卡狗商城	1911308	2	False	391107	0.0	391107	0
678	卡狗商城	1911308	2	False	234745	0.0	234745	0
679	Inazuma永遠的神	0	-1	False	112083	0.0	112083	0
680	我去要饭	869222	2	False	26736370	0.0	26736370	0
682	一起打饭	0	-1	True	5162070	0.0	5162070	0
683	卡狗商城	1911308	2	False	946035	0.0	946035	0
684	一起打饭	0	-1	False	189140	0.0	189140	0
685	卡狗商城	0	-1	True	5170526	0.0	5170526	0
686	一起打饭	0	-1	False	95660	0.0	95660	0
687	卡狗商城	1573320	2	False	1299681	0.0	1299681	0
689	一起打饭	0	-1	False	263360	0.0	263360	0
691	我没几把	0	-1	False	200280	0.0	200280	0
695	我没几把	0	-1	False	74002	0.0	74002	0
696	我去要饭	869222	2	False	9432945	0.0	9432945	0
697	一起打饭	0	-1	True	836030	0.0	836030	0
698	我没几把	0	-1	False	52605	0.0	52605	0
699	卡狗商城	0	-1	False	1874284	0.0	1874284	0
700	一起打饭	0	-1	False	628220	0.0	628220	0
701	一起打饭	979155	2	False	29230	0.0	29230	0
702	一起打饭	383224	2	False	40752	0.0	40752	0
703	Inazuma永遠的神	0	-1	False	6701310	0.0	6701310	0
704	Inazuma永遠的神	0	-1	False	248170	0.0	248170	0
705	卡狗商城	0	-1	False	4558506	0.0	4558506	0
706	Inazuma永遠的神	0	-1	False	710240	0.0	710240	0
707	一起打饭	86324	3	False	2898614	0.0	2898614	0
708	Inazuma永遠的神	0	-1	False	4222390	0.0	4222390	0
709	我去要饭	869222	2	False	30703080	0.0	30703080	0
711	Inazuma永遠的神	0	-1	False	4687376	0.0	4687376	0
712	Inazuma永遠的神	0	-1	False	13807080	0.0	13807080	0
713	卡狗商城	0	-1	False	16710320	0.0	16710320	0
714	卡狗商城	0	-1	False	1576710	0.0	1576710	0
715	我去要饭	1889232	2	False	9530090	0.0	9530090	0
716	卡狗商城	0	-1	False	11065744	0.0	11065744	0
718	我去要饭	1889232	2	False	3629975	0.0	3629975	0
719	我去要饭	1889232	2	False	349480	0.0	349480	0
720	我没几把	0	-1	False	16252	0.0	16252	0
722	我没几把	0	-1	False	93994	0.0	93994	0
723	我没几把	0	-1	False	26786	0.0	26786	0
724	卡狗商城	0	-1	False	2240640	0.0	2240640	0
725	Inazuma永遠的神	1135252	0	False	49988	0.0	49988	0
726	Inazuma永遠的神	1135252	0	False	53936	0.0	53936	0
727	我去要饭	1889232	2	True	18439450	167.535	18439450	167.53512573242188
728	Inazuma永遠的神	1135252	0	False	66932	0.0	66932	0
729	Inazuma永遠的神	1135252	0	False	106514	0.0	106514	0
730	Inazuma永遠的神	1135252	0	False	113082	0.0	113082	0
732	Inazuma永遠的神	1135252	0	False	95274	0.0	95274	0
733	卡狗商城	2082008	5	False	4707696	0.0	4707696	0
734	Inazuma永遠的神	1135252	0	True	289	0.0	289	0
735	我去要饭	1889232	2	False	2486550	0.0	2486550	0
736	卡狗商城	2082008	5	True	396	0.0	396	0
737	Inazuma永遠的神	0	-1	False	57468	0.0	57468	0
738	Inazuma永遠的神	0	-1	False	104388	0.0	104388	0
739	Inazuma永遠的神	0	-1	False	50868	0.0	50868	0
740	我去要饭	1889232	2	False	1028590	0.0	1028590	0
741	我去要饭	1889232	2	False	779170	0.0	779170	0
742	Inazuma永遠的神	0	-1	True	1173258	0.0	1173258	0
743	Inazuma永遠的神	0	-1	False	98362	0.0	98362	0
744	我去要饭	1889232	2	False	4652870	0.0	4652870	0
745	Inazuma永遠的神	0	-1	False	1057086	0.0	1057086	0
746	Inazuma永遠的神	0	-1	False	46100	0.0	46100	0
747	Inazuma永遠的神	0	-1	False	87178	0.0	87178	0
748	Inazuma永遠的神	0	-1	False	80578	0.0	80578	0
749	Inazuma永遠的神	0	-1	False	1409824	0.0	1409824	0
750	Inazuma永遠的神	0	-1	False	99850	0.0	99850	0
751	Inazuma永遠的神	0	-1	False	98948	0.0	98948	0
752	Inazuma永遠的神	0	-1	False	71108	0.0	71108	0
754	Inazuma永遠的神	0	-1	False	1050052	0.0	1050052	0
758	Inazuma永遠的神	0	-1	False	198401	0.0	198401	0
759	Inazuma永遠的神	0	-1	False	164796	0.0	164796	0
761	秘制小汉堡	0	-1	False	59028	0.0	59028	0
762	Inazuma永遠的神	1146150	5	False	782772	0.0	782772	0
763	Inazuma永遠的神	1165130	5	False	370884	0.0	370884	0
764	Inazuma永遠的神	0	-1	False	220829	0.0	220829	0
765	Inazuma永遠的神	0	-1	False	335880	0.0	335880	0
766	Inazuma永遠的神	0	-1	False	297008	0.0	297008	0
767	Inazuma永遠的神	0	-1	False	957802	0.0	957802	0
768	秘制小汉堡	510520	5	True	17	0.0	17	0
769	Inazuma永遠的神	0	-1	False	1240861	0.0	1240861	0
770	Inazuma永遠的神	0	-1	False	292998	0.0	292998	0
771	Inazuma永遠的神	0	-1	False	1894326	0.0	1894326	0
772	Inazuma永遠的神	0	-1	False	317875	0.0	317875	0
773	秘制小汉堡	1146150	5	False	849708	0.0	849708	0
774	Inazuma永遠的神	0	-1	False	2347248	0.0	2347248	0
775	Inazuma永遠的神	0	-1	False	423520	0.0	423520	0
776	Inazuma永遠的神	0	-1	False	251605	0.0	251605	0
777	Inazuma永遠的神	0	-1	False	564245	0.0	564245	0
778	秘制小汉堡	1146150	5	True	68	0.0	68	0
779	Inazuma永遠的神	0	-1	False	212054	0.0	212054	0
780	Inazuma永遠的神	0	-1	False	595753	0.0	595753	0
781	Inazuma永遠的神	0	-1	False	1168392	0.0	1168392	0
782	秘制小汉堡	884085	5	False	56564	0.0	56564	0
783	Inazuma永遠的神	0	-1	False	274997	0.0	274997	0
784	Inazuma永遠的神	0	-1	False	2885271	0.0	2885271	0
785	Inazuma永遠的神	0	-1	False	595753	0.0	595753	0
786	Inazuma永遠的神	0	-1	False	2007117	0.0	2007117	0
787	秘制小汉堡	0	-1	True	179380	0.0	179380	0
788	Inazuma永遠的神	0	-1	False	2540270	0.0	2540270	0
789	Inazuma永遠的神	0	-1	False	358274	0.0	358274	0
790	Inazuma永遠的神	0	-1	False	362638	0.0	362638	0
791	Inazuma永遠的神	0	-1	False	338195	0.0	338195	0
792	Inazuma永遠的神	0	-1	False	713092	0.0	713092	0
793	Inazuma永遠的神	0	-1	False	2435441	0.0	2435441	0
794	秘制小汉堡	1892841	2	True	1140056	12.3806	1140056	12.38056755065918
795	Inazuma永遠的神	0	-1	False	2651417	0.0	2651417	0
796	秘制小汉堡	0	-1	True	1330936	0.0	1330936	0
797	秘制小汉堡	0	-1	True	1669430	0.0	1669430	0
798	秘制小汉堡	0	-1	True	153	0.0	153	0
799	秘制小汉堡	804164	2	False	2099270	0.0	2099270	0
800	秘制小汉堡	0	-1	False	112710	0.0	112710	0
801	我没几把	0	-1	False	50452	0.0	50452	0
802	秘制小汉堡	0	-1	True	460520	0.0	460520	0
804	我没几把	0	-1	True	721814	0.0	721814	0
806	秘制小汉堡	0	-1	False	226050	0.0	226050	0
807	Inazuma永遠的神	0	-1	False	65537	0.0	65537	0
808	Inazuma永遠的神	0	-1	False	40652	0.0	40652	0
810	Inazuma永遠的神	0	-1	False	60403	0.0	60403	0
811	秘制小汉堡	0	-1	False	448365	0.0	448365	0
813	我没几把	0	-1	False	274234	0.0	274234	0
815	Inazuma永遠的神	0	-1	False	22787	0.0	22787	0
816	Inazuma永遠的神	0	-1	False	19878	0.0	19878	0
817	Inazuma永遠的神	0	-1	False	52346	0.0	52346	0
818	我没几把	846085	2	False	73582	0.0	73582	0
819	Inazuma永遠的神	0	-1	False	64988	0.0	64988	0
820	秘制小汉堡	0	-1	False	465740	0.0	465740	0
821	我没几把	846085	2	False	29760	0.0	29760	0
822	Inazuma永遠的神	0	-1	False	29086	0.0	29086	0
826	秘制小汉堡	1849273	2	False	173180	0.0	173180	0
828	Inazuma永遠的神	0	-1	False	56949	0.0	56949	0
829	Inazuma永遠的神	0	-1	False	32469	0.0	32469	0
830	Inazuma永遠的神	0	-1	False	52662	0.0	52662	0
831	Inazuma永遠的神	0	-1	False	45658	0.0	45658	0
832	我没几把	846085	2	False	649264	0.0	649264	0
833	Inazuma永遠的神	0	-1	False	19200	0.0	19200	0
834	秘制小汉堡	0	-1	False	11682	0.0	11682	0
835	我没几把	724212	2	True	393490	15.2186	393490	15.218611717224121
836	秘制小汉堡	0	-1	False	38554	0.0	38554	0
837	我没几把	0	-1	False	177048	0.0	177048	0
838	我没几把	0	-1	False	12440	0.0	12440	0
839	秘制小汉堡	0	-1	False	158362	0.0	158362	0
840	我没几把	0	-1	False	309984	0.0	309984	0
841	秘制小汉堡	0	-1	False	158586	0.0	158586	0
842	我没几把	0	-1	False	405700	0.0	405700	0
843	我没几把	1053243	2	False	41328	0.0	41328	0
844	我没几把	1053243	2	False	112752	0.0	112752	0
845	Inazuma永遠的神	0	-1	False	24718	0.0	24718	0
846	Inazuma永遠的神	0	-1	False	28801	0.0	28801	0
847	Inazuma永遠的神	0	-1	False	25722	0.0	25722	0
848	我没几把	1053243	2	False	755732	0.0	755732	0
850	我没几把	1053243	2	False	288458	0.0	288458	0
852	秘制小汉堡	0	-1	True	1905022	0.0	1905022	0
854	我没几把	1053243	2	False	1102472	0.0	1102472	0
855	我没几把	0	-1	False	55086	0.0	55086	0
856	Inazuma永遠的神	0	-1	False	44886	0.0	44886	0
857	秘制小汉堡	0	-1	True	458526	0.0	458526	0
858	我没几把	0	-1	False	25406	0.0	25406	0
859	Inazuma永遠的神	0	-1	False	78325	0.0	78325	0
860	Inazuma永遠的神	0	-1	False	147458	0.0	147458	0
861	我没几把	0	-1	False	64232	0.0	64232	0
862	Inazuma永遠的神	0	-1	False	39464	0.0	39464	0
863	Inazuma永遠的神	0	-1	False	22512	0.0	22512	0
864	我没几把	0	-1	False	262682	0.0	262682	0
865	Inazuma永遠的神	0	-1	False	42453	0.0	42453	0
866	Inazuma永遠的神	0	-1	False	52289	0.0	52289	0
867	我没几把	1609565	2	False	34048	0.0	34048	0
868	Inazuma永遠的神	0	-1	False	93264	0.0	93264	0
869	我没几把	611157	2	False	24200	0.0	24200	0
870	Inazuma永遠的神	0	-1	False	60115	0.0	60115	0
871	我没几把	611157	2	False	26050	0.0	26050	0
872	秘制小汉堡	1573320	2	False	1580374	0.0	1580374	0
873	Inazuma永遠的神	0	-1	False	51800	0.0	51800	0
874	Inazuma永遠的神	0	-1	False	232048	0.0	232048	0
875	秘制小汉堡	1573320	2	False	700378	0.0	700378	0
876	我没几把	0	-1	False	33876	0.0	33876	0
878	我没几把	0	-1	False	49888	0.0	49888	0
879	秘制小汉堡	1401254	2	False	354395	0.0	354395	0
880	Inazuma永遠的神	0	-1	False	35691	0.0	35691	0
881	我没几把	0	-1	False	54802	0.0	54802	0
882	Inazuma永遠的神	0	-1	False	72771	0.0	72771	0
883	秘制小汉堡	1401254	2	False	601714	0.0	601714	0
884	Inazuma永遠的神	0	-1	False	41204	0.0	41204	0
885	Inazuma永遠的神	0	-1	False	50048	0.0	50048	0
886	秘制小汉堡	0	-1	False	20736	0.0	20736	0
887	Inazuma永遠的神	0	-1	False	92753	0.0	92753	0
888	Inazuma永遠的神	0	-1	False	218131	0.0	218131	0
889	秘制小汉堡	0	-1	False	94532	0.0	94532	0
891	我没几把	0	-1	False	670738	0.0	670738	0
893	我没几把	827932	2	False	110636	0.0	110636	0
894	我没几把	0	-1	False	44890	0.0	44890	0
896	我没几把	0	-1	False	81380	0.0	81380	0
897	我没几把	0	-1	False	67468	0.0	67468	0
899	我没几把	0	-1	False	24632	0.0	24632	0
900	Inazuma永遠的神	0	-1	False	452988	0.0	452988	0
901	Inazuma永遠的神	0	-1	False	520459	0.0	520459	0
902	Inazuma永遠的神	0	-1	False	507906	0.0	507906	0
903	Inazuma永遠的神	0	-1	False	446361	0.0	446361	0
904	Inazuma永遠的神	0	-1	False	556163	0.0	556163	0
905	我没几把	0	-1	True	485744	0.0	485744	0
906	Inazuma永遠的神	0	-1	False	835011	0.0	835011	0
907	我没几把	0	-1	False	53740	0.0	53740	0
908	我没几把	1149925	2	False	21086	0.0	21086	0
909	我没几把	1149925	2	False	34728	0.0	34728	0
910	Inazuma永遠的神	0	-1	False	1053145	0.0	1053145	0
911	我没几把	1149925	2	False	94832	0.0	94832	0
912	我没几把	1149925	2	False	13500	0.0	13500	0
913	Inazuma永遠的神	0	-1	False	1577930	0.0	1577930	0
914	我没几把	1149925	2	True	139884	19.0562	139884	19.056163787841797
915	Inazuma永遠的神	0	-1	False	281160	0.0	281160	0
916	Inazuma永遠的神	0	-1	False	819359	0.0	819359	0
917	我没几把	1153237	2	False	120906	0.0	120906	0
920	我没几把	1153237	2	False	230474	0.0	230474	0
921	我没几把	1153237	2	False	18204	0.0	18204	0
922	我没几把	1153237	2	False	191358	0.0	191358	0
923	我没几把	1153237	2	False	113528	0.0	113528	0
925	我没几把	1153237	2	True	220724	36.1495	220724	36.1495361328125
926	我没几把	1153238	2	False	30584	0.0	30584	0
927	我没几把	1153238	2	False	52172	0.0	52172	0
928	我没几把	1153238	2	False	41352	0.0	41352	0
929	我没几把	1153238	2	False	62056	0.0	62056	0
930	我没几把	1153238	2	False	33324	0.0	33324	0
931	我没几把	1153238	2	False	23112	0.0	23112	0
932	我没几把	1153238	2	False	48184	0.0	48184	0
933	我没几把	1153238	2	False	33324	0.0	33324	0
934	我没几把	1153238	2	False	80172	0.0	80172	0
935	我没几把	1153238	2	False	51500	0.0	51500	0
936	我没几把	1153238	2	False	32194	0.0	32194	0
937	我没几把	1153238	2	False	65340	0.0	65340	0
941	我没几把	1153238	2	False	63356	0.0	63356	0
944	我没几把	1153238	2	False	99502	0.0	99502	0
945	我没几把	1153238	2	False	105388	0.0	105388	0
946	我没几把	1153238	2	False	117826	0.0	117826	0
947	Inazuma永遠的神	0	-1	False	52338	0.0	52338	0
948	我没几把	1153238	2	False	97050	0.0	97050	0
950	我没几把	1153238	2	False	72828	0.0	72828	0
951	我没几把	1153238	2	False	40308	0.0	40308	0
952	我没几把	1153238	2	False	56530	0.0	56530	0
953	我没几把	1153238	2	False	32364	0.0	32364	0
954	Shatnine	0	-1	True	49045315	0.0	49045315	0
955	凋叶粽	0	-1	True	49045315	0.0	49045315	0
956	我没几把	1153238	2	False	97214	0.0	97214	0
957	我没几把	1153238	2	True	296012	62.2902	296012	62.29018783569336
958	我没几把	1149713	2	False	10660	0.0	10660	0
959	我没几把	1149713	2	False	11412	0.0	11412	0
960	我没几把	1149713	2	False	18952	0.0	18952	0
961	我没几把	1149713	2	False	11006	0.0	11006	0
962	我没几把	1149713	2	False	30598	0.0	30598	0
963	我没几把	1149713	2	False	11412	0.0	11412	0
964	我没几把	1149713	2	False	10164	0.0	10164	0
965	我没几把	1149713	2	False	11412	0.0	11412	0
966	我没几把	1149713	2	False	69674	0.0	69674	0
967	我没几把	1149713	2	False	11412	0.0	11412	0
968	我没几把	1149713	2	False	42744	0.0	42744	0
970	我没几把	1149713	2	False	33374	0.0	33374	0
972	我没几把	1149713	2	False	16908	0.0	16908	0
973	我没几把	1149713	2	False	11542	0.0	11542	0
976	Shatnine	0	-1	False	43477	0.0	43477	0
978	Shatnine	0	-1	False	37005	0.0	37005	0
979	我没几把	1149713	2	False	11412	0.0	11412	0
980	Inazuma永遠的神	0	-1	False	69680	0.0	69680	0
981	Shatnine	0	-1	False	23233	0.0	23233	0
982	我没几把	1149713	2	False	24428	0.0	24428	0
983	Shatnine	0	-1	False	43507	0.0	43507	0
984	我没几把	1149713	2	False	33296	0.0	33296	0
985	Shatnine	0	-1	False	31660	0.0	31660	0
986	我没几把	1149713	2	False	93750	0.0	93750	0
987	Shatnine	0	-1	False	223256	0.0	223256	0
988	Shatnine	0	-1	False	827359	0.0	827359	0
989	我没几把	1149713	2	True	118276	15.9979	118276	15.997864723205566
990	我没几把	1149713	2	False	11116	0.0	11116	0
991	Shatnine	0	-1	False	74730	0.0	74730	0
992	我没几把	1149713	2	False	37946	0.0	37946	0
993	Shatnine	0	-1	False	81232	0.0	81232	0
994	我没几把	1149713	2	False	35180	0.0	35180	0
995	Shatnine	0	-1	False	597030	0.0	597030	0
996	我没几把	1149713	2	False	36770	0.0	36770	0
997	我没几把	1149713	2	False	32140	0.0	32140	0
998	Shatnine	0	-1	False	175424	0.0	175424	0
999	我没几把	1149713	2	False	37946	0.0	37946	0
1000	我没几把	1149713	2	False	36554	0.0	36554	0
1001	Shatnine	0	-1	False	310202	0.0	310202	0
1002	我没几把	1149713	2	False	37176	0.0	37176	0
1003	我没几把	1149713	2	False	93834	0.0	93834	0
1004	Shatnine	738063	2	True	1096980	116.182	1096980	116.18177032470703
1005	Shatnine	1988753	2	False	44418	0.0	44418	0
1006	Shatnine	1988753	2	False	46770	0.0	46770	0
1007	Shatnine	1988753	2	True	1545056	143.767	1545056	143.7674560546875
1008	Shatnine	0	-1	False	2325970	0.0	2325970	0
1009	Shatnine	0	-1	False	839410	0.0	839410	0
1010	Shatnine	1033882	2	False	239232	0.0	239232	0
1012	Shatnine	733678	2	False	27394	0.0	27394	0
1013	Shatnine	0	-1	False	739468636	0.0	739468636	0
1014	一起打饭	0	-1	False	435254	0.0	435254	0
1015	Shatnine	0	-1	True	876589732	0.0	876589732	0
1016	一起打饭	1088043	5	True	25	0.0	25	0
1017	一起打饭	0	-1	False	620400	0.0	620400	0
1019	一起打饭	0	-1	False	76630	0.0	76630	0
1020	孙一峰	0	-1	False	62257	0.0	62257	0
1021	一起打饭	0	-1	False	1456360	0.0	1456360	0
1022	孙一峰	1529760	5	False	61610	0.0	61610	0
1023	Shatnine	0	-1	False	33890	0.0	33890	0
1024	一起打饭	1259653	5	False	120506	0.0	120506	0
1025	孙一峰	1146150	5	False	46636	0.0	46636	0
1028	Shatnine	0	-1	False	387740	0.0	387740	0
1029	孙一峰	0	-1	False	5314036	0.0	5314036	0
1030	一起打饭	0	-1	True	1980254	0.0	1980254	0
1032	Shatnine	0	-1	False	10733412	0.0	10733412	0
1033	Shatnine	0	-1	True	2104557840	0.0	2104557840	0
1034	我没几把	1149713	2	False	11360	0.0	11360	0
1035	我没几把	551348	2	False	44178	0.0	44178	0
1036	我没几把	551348	2	False	64894	0.0	64894	0
1037	我没几把	0	-1	False	82046	0.0	82046	0
1038	我没几把	0	-1	False	118058	0.0	118058	0
1039	我没几把	0	-1	False	177864	0.0	177864	0
1040	我没几把	1711830	2	False	119652	0.0	119652	0
1041	我没几把	1711830	2	False	96450	0.0	96450	0
1042	我没几把	1711830	2	False	103874	0.0	103874	0
1043	我没几把	1711830	2	False	92356	0.0	92356	0
1044	我没几把	1711830	2	False	91288	0.0	91288	0
1045	我没几把	1711830	2	True	165844	18.4421	165844	18.442062377929688
1046	我没几把	1711830	2	False	112210	0.0	112210	0
1047	我没几把	1711830	2	False	105576	0.0	105576	0
1048	我没几把	0	-1	False	26184	0.0	26184	0
1049	我没几把	0	-1	False	94352	0.0	94352	0
1050	我没几把	0	-1	False	271692	0.0	271692	0
1051	我没几把	0	-1	False	39812	0.0	39812	0
1052	我没几把	0	-1	False	267512	0.0	267512	0
1053	我没几把	663373	2	False	70954	0.0	70954	0
1054	我没几把	0	-1	False	658248	0.0	658248	0
1055	我没几把	0	-1	False	66466	0.0	66466	0
1056	我没几把	0	-1	True	1062398	0.0	1062398	0
1057	我没几把	0	-1	False	42858	0.0	42858	0
1058	我没几把	0	-1	False	150776	0.0	150776	0
1059	我没几把	0	-1	False	26526	0.0	26526	0
1060	我没几把	0	-1	False	58010	0.0	58010	0
1061	我没几把	0	-1	False	50048	0.0	50048	0
1062	我没几把	0	-1	False	74474	0.0	74474	0
1063	我没几把	0	-1	False	112524	0.0	112524	0
1064	我没几把	0	-1	False	14412	0.0	14412	0
1065	我没几把	0	-1	False	44266	0.0	44266	0
1066	我没几把	0	-1	False	110012	0.0	110012	0
1067	我没几把	0	-1	False	271940	0.0	271940	0
1068	我没几把	0	-1	False	56152	0.0	56152	0
1069	我没几把	0	-1	False	16300	0.0	16300	0
1070	我没几把	0	-1	False	37095	0.0	37095	0
1071	我没几把	0	-1	False	101425	0.0	101425	0
1072	我没几把	0	-1	False	862058	0.0	862058	0
1073	我没几把	0	-1	False	2150124	0.0	2150124	0
1074	我没几把	0	-1	False	47370	0.0	47370	0
1075	我没几把	0	-1	True	2183860	0.0	2183860	0
1076	我没几把	1644001	2	False	42452	0.0	42452	0
1077	我没几把	0	-1	False	30094	0.0	30094	0
1078	我没几把	0	-1	False	54434	0.0	54434	0
1079	我没几把	949875	2	False	200918	0.0	200918	0
1080	我没几把	0	-1	False	21784	0.0	21784	0
1081	我没几把	0	-1	False	25178	0.0	25178	0
1082	我没几把	0	-1	False	13084	0.0	13084	0
1083	我没几把	0	-1	False	385128	0.0	385128	0
1084	我没几把	812721	2	False	18154	0.0	18154	0
1085	我没几把	812721	2	False	164316	0.0	164316	0
1086	我没几把	0	-1	False	21886	0.0	21886	0
1087	我没几把	0	-1	False	131212	0.0	131212	0
1088	秘制小汉堡	1151178	5	True	9	0.0	9	0
1089	秘制小汉堡	0	-1	False	44530	0.0	44530	0
1090	我没几把	2129144	2	False	499086	0.0	499086	0
1091	我没几把	0	-1	False	144002	0.0	144002	0
1092	秘制小汉堡	0	-1	True	1074655	0.0	1074655	0
1093	我没几把	0	-1	False	127620	0.0	127620	0
1094	秘制小汉堡	0	-1	False	41330	0.0	41330	0
1095	我没几把	0	-1	True	262522	0.0	262522	0
1096	秘制小汉堡	0	-1	True	834890	0.0	834890	0
1097	秘制小汉堡	221950	2	False	81536	0.0	81536	0
1098	我没几把	0	-1	False	61426	0.0	61426	0
1099	秘制小汉堡	221950	2	True	1072926	66.996	1072926	66.99600982666016
1100	我没几把	0	-1	False	163290	0.0	163290	0
1101	秘制小汉堡	0	-1	True	432610	0.0	432610	0
1102	我没几把	0	-1	False	89806	0.0	89806	0
1103	我没几把	0	-1	False	56866	0.0	56866	0
1104	我没几把	0	-1	False	293164	0.0	293164	0
1105	我没几把	713818	2	False	98876	0.0	98876	0
1106	我没几把	713818	2	False	328294	0.0	328294	0
1107	我没几把	1581628	2	False	62290	0.0	62290	0
1108	秘制小汉堡	0	-1	True	2699980	0.0	2699980	0
1109	我没几把	1581628	2	False	247254	0.0	247254	0
1110	我没几把	1581628	2	False	664118	0.0	664118	0
1111	秘制小汉堡	1091249	2	False	767065	0.0	767065	0
1112	我没几把	0	-1	False	104686	0.0	104686	0
1113	我没几把	1623206	2	False	286242	0.0	286242	0
1114	秘制小汉堡	1091249	2	True	1058850	34.622	1058850	34.62196731567383
1115	我没几把	0	-1	False	355376	0.0	355376	0
1116	秘制小汉堡	0	-1	True	353610	0.0	353610	0
1117	秘制小汉堡	1217004	2	False	13530	0.0	13530	0
1118	我没几把	0	-1	True	369742	0.0	369742	0
1119	我没几把	665261	2	False	176324	0.0	176324	0
1120	秘制小汉堡	1217004	2	False	631026	0.0	631026	0
1121	我没几把	0	-1	False	47873	0.0	47873	0
1122	我没几把	0	-1	False	311258	0.0	311258	0
1123	秘制小汉堡	0	-1	True	1398494	0.0	1398494	0
1124	我没几把	0	-1	True	494703	0.0	494703	0
1125	我没几把	0	-1	False	73947	0.0	73947	0
1126	我没几把	0	-1	False	481312	0.0	481312	0
1127	我没几把	0	-1	False	178831	0.0	178831	0
1128	我没几把	0	-1	True	869593	0.0	869593	0
1129	我没几把	0	-1	False	756227	0.0	756227	0
1130	我没几把	0	-1	True	815950	0.0	815950	0
1131	我没几把	0	-1	False	508269	0.0	508269	0
1132	我没几把	0	-1	False	201684	0.0	201684	0
1133	我没几把	0	-1	False	105819	0.0	105819	0
1134	我没几把	0	-1	False	202933	0.0	202933	0
1135	我没几把	2121100	2	True	668429	14.1988	668429	14.198752796733052
1136	Shatnine	0	-1	False	1486483514	0.0	1486483514	0
1137	Shatnine	0	-1	True	1975456994	0.0	1975456994	0
1138	Shatnine	0	-1	False	169954	0.0	169954	0
1139	Shatnine	0	-1	False	558790	0.0	558790	0
1142	Shatnine	0	-1	False	61850	0.0	61850	0
1143	Shatnine	0	-1	False	134770	0.0	134770	0
1144	Shatnine	0	-1	True	1388490	0.0	1388490	0
1145	Shatnine	0	-1	False	141920	0.0	141920	0
1146	Shatnine	0	-1	False	124470	0.0	124470	0
1147	Shatnine	0	-1	False	139290	0.0	139290	0
1148	Shatnine	0	-1	False	413500	0.0	413500	0
1149	Shatnine	0	-1	False	47180	0.0	47180	0
1150	Shatnine	0	-1	False	54469	0.0	54469	0
1152	Shatnine	0	-1	False	45029	0.0	45029	0
1155	Shatnine	2034145	2	False	1916364	0.0	1916364	0
1156	Shatnine	104229	3	False	119002	0.0	119002	0
1157	Shatnine	104229	3	False	115882	0.0	115882	0
1158	Shatnine	104229	3	False	1320966	0.0	1320966	0
1159	Shatnine	0	-1	False	1774790	0.0	1774790	0
1160	孙一峰	1398809	2	False	10910	0.0	10910	0
1161	孙一峰	0	-1	False	29286	0.0	29286	0
1162	孙一峰	0	-1	False	49840	0.0	49840	0
1163	我去要饭	0	-1	False	77670	0.0	77670	0
1164	我去要饭	0	-1	False	118520	0.0	118520	0
1165	孙一峰	1300513	2	False	88048	0.0	88048	0
1166	孙一峰	0	-1	False	48022	0.0	48022	0
1167	Inazuma永遠的神	0	-1	False	72006	0.0	72006	0
1168	Inazuma永遠的神	0	-1	False	166992	0.0	166992	0
1169	Inazuma永遠的神	0	-1	False	191938	0.0	191938	0
1170	Inazuma永遠的神	0	-1	False	707082	0.0	707082	0
